ID,NOM,VILLE,ETAT,LATITUDE,LONGITUDE,A_DISTANCE_SEULEMENT,NOMBRE_ETUDIANTS,AGE_ENTREE,COUT_MOYEN_ANNEE_ACADEMIE,TAUX_ADMISSION,DEFAUT_PAIEMENT_2ANNEES,DEFAUT_PAIEMENT_3ANNEES
154000,Webber International University,Babson Park,FL,27.838778,-81.532315,0.0,416,21.516959064,39973.0,0.4012,0.116,0.083
869410,Rasmussen College-Florida,Ocala,FL,29.140099,-82.197343,0.0,8738,30.679785605,23123.0,,0.145,0.073
395500,The University of West Florida,Pensacola,FL,30.549076,-87.218511,0.0,2321,24.359405458,16595.0,0.4242,0.086,0.06
2321200,Orange Technical College-Westside Campus,Winter Garden,FL,28.559574,-81.571532,0.0,224,25.735632184,,,,
3003600,William T McFatter Technical College,Davie,FL,26.085022,-80.232201,0.0,220,26.137681159,,,,
2504600,Orange Technical College-Winter Park Campus,Winter Park,FL,28.604386,-81.36174,0.0,141,28.276995305,,,0.0,
2300900,Withlacoochee Technical College,Inverness,FL,28.834861,-82.345563,0.0,182,28.361445783,,,0.0,
154100,Abraham Baldwin Agricultural College,Tifton,GA,31.481889,-83.528281,0.0,1695,21.321301474,12843.0,0.6894,0.093,0.173
154200,Agnes Scott College,Decatur,GA,33.769268,-84.295459,0.0,194,19.9525,52309.0,0.704,0.075,0.045
2284300,Interactive College of Technology-Chamblee,Chamblee,GA,33.887956,-84.303159,0.0,1452,34.462658816,19187.0,,0.021,0.078
2284308,Interactive College of Technology-Morrow,Morrow,GA,33.57233,-84.336098,0.0,1452,34.462658816,19358.0,,0.021,0.078
560100,Albany Technical College,Albany,GA,31.55434,-84.174284,0.0,1284,26.831296992,8153.0,,0.088,0.258
154400,Albany State University,Albany,GA,31.56928,-84.141825,0.0,2675,23.117001828,18775.0,0.905,0.16,0.133
154500,Andrew College,Cuthbert,GA,31.772321,-84.795021,0.0,157,19.88961039,35621.0,0.4309,0.097,0.16
927000,The Art Institute of Atlanta,Atlanta,GA,33.936024,-84.355252,0.0,2716,24.44519774,28731.0,,0.148,0.18
3005400,Georgia Career Institute,Conyers,GA,33.64336,-84.018321,0.0,464,27.055555556,,,0.177,0.136
854300,Atlanta Technical College,Atlanta,GA,33.712009,-84.404995,0.0,1817,29.182402806,9078.0,,0.0,0.15
154700,Point University,West Point,GA,32.87912,-85.184931,0.0,468,23.644139388,32000.0,0.5318,0.043,0.123
1216500,Atlanta Metropolitan State College,Atlanta,GA,33.70893,-84.404659,0.0,1382,24.264351852,10146.0,,0.145,0.187
3173300,Atlanta's John Marshall Law School,Atlanta,GA,33.793394,-84.387898,0.0,PrivacySuppressed,,,,0.015,0.016
2580200,Atlanta School of Massage,Atlanta,GA,33.922131,-84.311332,0.0,205,29.790554415,,,0.067,0.12
155900,Clark Atlanta University,Atlanta,GA,33.747628,-84.412584,0.0,915,19.823749416,37382.0,0.5185,0.081,0.109
559900,Augusta Technical College,Augusta,GA,33.418992,-82.048439,0.0,1626,26.639851902,14268.0,,0.0,0.1
155400,Berry College,Mount Berry,GA,34.290414,-85.189202,0.0,429,19.653846154,49969.0,0.6612,0.035,0.029
3076300,Beulah Heights University,Atlanta,GA,33.736993,-84.35768,0.0,73,43.598870056,14464.0,,0.13,0.088
155600,Brenau University,Gainesville,GA,34.303117,-83.821513,0.0,582,29.514096186,42912.0,0.5688,0.028,0.055
155700,Brewton-Parker College,Mount Vernon,GA,32.185718,-82.586136,0.0,162,20.842975207,32794.0,0.9678,0.092,0.142
2060900,Brown College of Court Reporting,Atlanta,GA,33.784769,-84.389979,0.0,89,37.75862069,34116.0,1.0,0.078,0.1
155800,College of Coastal Georgia,Brunswick,GA,31.182745,-81.485973,0.0,871,22.928900256,17943.0,0.9274,0.156,0.048
1048700,West Georgia Technical College,Waco,GA,33.691657,-85.183666,0.0,2277,25.920353982,9443.0,,0.0,0.152
897600,Clayton  State University,Morrow,GA,33.594079,-84.328174,0.0,1614,25.827098675,17697.0,0.5436,0.069,0.108
156000,Columbia Theological Seminary,Decatur,GA,33.764292,-84.281695,0.0,PrivacySuppressed,PrivacySuppressed,,,0.016,0.0
562400,Columbus Technical College,Columbus,GA,32.508076,-84.978551,0.0,1174,26.221571498,12560.0,,0.0,0.174
156100,Columbus State University,Columbus,GA,32.50096,-84.94106,0.0,1680,23.558638083,18666.0,0.5639,0.102,0.102
402400,Georgia Northwestern Technical College,Rome,GA,34.224673,-85.171361,0.0,1819,25.877367896,9994.0,,0.0,0.178
348400,Covenant College,Lookout Mountain,GA,34.965161,-85.375066,0.0,209,19.584615385,45626.0,0.9717,0.027,0.015
395600,Dalton State College,Dalton,GA,34.774221,-85.002775,0.0,1133,21.509624198,11875.0,,0.145,0.126
1205100,Pro Way Hair School,Stone Mountain,GA,33.801802,-84.205183,0.0,137,29.147679325,,,0.106,0.161
1303900,South University-Savannah,Savannah,GA,31.999571,-81.105435,0.0,9358,30.001843187,28451.0,,0.174,0.116
1099700,East Georgia State College,Swainsboro,GA,32.594944,-82.309021,0.0,1389,20.983559685,10310.0,,0.15,0.17
156300,Emmanuel College,Franklin Springs,GA,34.283641,-83.14822,0.0,244,20.096114519,30055.0,0.4197,0.119,0.175
156400,Emory University,Atlanta,GA,33.790183,-84.325512,0.0,1008,20.600106213,66950.0,0.1852,0.017,0.015
950700,Georgia Highlands College,Rome,GA,34.169791,-85.207356,0.0,1809,22.759463087,11559.0,,0.079,0.143
156600,Fort Valley State University,Fort Valley,GA,32.537595,-83.89537,0.0,448,21.706813489,20811.0,0.6127,0.158,0.135
411700,Grady Health System Professional Schools,Atlanta,GA,33.751852,-84.381561,0.0,36,27.872340426,,,0.0,0.0
156900,Georgia Institute of Technology-Main Campus,Atlanta,GA,33.77242,-84.394832,0.0,1619,20.528551532,28501.0,0.2153,0.019,0.013
157300,Georgia Southwestern State University,Americus,GA,32.054662,-84.217738,0.0,746,24.136039886,19512.0,0.6929,0.053,0.073
160200,Georgia College & State University,Milledgeville,GA,33.082787,-83.231962,0.0,1149,20.107355865,28027.0,0.7778,0.027,0.036
157200,Georgia Southern University,Statesboro,GA,32.426153,-81.784045,0.0,5558,20.740237005,21884.0,0.6767,0.08,0.064
157400,Georgia State University,Atlanta,GA,33.7527,-84.38667,0.0,12215,23.290572339,23951.0,0.7137,0.069,0.101
159800,University of Georgia,Athens,GA,33.956262,-83.374039,0.0,4220,20.454007884,26252.0,0.4863,0.035,0.023
157500,Gordon State College,Barnesville,GA,33.04571,-84.154508,0.0,1401,21.516701031,15207.0,0.7057,0.091,0.166
562100,Southern Crescent Technical College,Griffin,GA,33.255438,-84.291662,0.0,1696,26.869308307,12283.0,,0.0,0.126
1077100,Gupton Jones College of Funeral Service,Decatur,GA,33.710709,-84.179775,0.0,86,29.075301205,20799.0,,0.096,0.155
2583000,Gwinnett College-Lilburn,Lilburn,GA,33.901271,-84.121874,0.0,721,32.003134796,27338.0,,0.177,0.204
2288400,Gwinnett Technical College,Lawrenceville,GA,33.962763,-84.066224,0.0,2506,27.514515787,13175.0,,0.063,0.109
156800,Interdenominational Theological Center,Atlanta,GA,33.752338,-84.409207,0.0,PrivacySuppressed,,,,0.097,0.127
157800,LaGrange College,Lagrange,GA,33.038564,-85.043113,0.0,314,21.045075125,43020.0,0.4818,0.062,0.1
525400,Lanier Technical College,Gainesville,GA,34.330323,-83.778107,0.0,1063,26.536764706,10035.0,,0.0,
2074800,Life University,Marietta,GA,33.932781,-84.514729,0.0,290,24.52259332,35561.0,0.9363,0.059,0.084
562000,Chattahoochee Technical College,Marietta,GA,33.929092,-84.553722,0.0,2966,25.891814068,8081.0,,0.0,
962106,Herzing University-Atlanta,Atlanta,GA,33.754218,-84.387251,0.0,4088,31.289940828,29195.0,0.9556,0.117,0.127
158000,Mercer University,Macon,GA,32.831787,-83.648295,0.0,1115,25.524951076,50850.0,0.72,0.051,0.057
158200,Morehouse College,Atlanta,GA,33.745982,-84.414917,0.0,522,19.719101124,48350.0,0.5788,0.198,0.108
2482100,Morehouse School of Medicine,Atlanta,GA,33.742888,-84.41186,0.0,PrivacySuppressed,,,,0.069,0.033
561900,North Georgia Technical College,Clarkesville,GA,34.639721,-83.530118,0.0,979,24.754879449,11273.0,,0.0,0.215
158600,Oglethorpe University,Atlanta,GA,33.875441,-84.333687,0.0,294,20.604938272,51507.0,0.6164,0.047,0.11
158700,Paine College,Augusta,GA,33.469545,-81.993225,0.0,303,20.809677419,24745.0,0.3972,0.185,0.285
158800,Piedmont College,Demorest,GA,34.566042,-83.542126,0.0,409,23.332080201,37806.0,0.5961,0.046,0.052
2217200,Miami Ad School-Atlanta,Atlanta,GA,33.812116,-84.396182,0.0,,27.025,,,0.018,
158900,Reinhardt University,Waleska,GA,34.319756,-84.554264,0.0,462,23.955377574,36125.0,0.898,0.052,0.103
561800,Savannah Technical College,Savannah,GA,32.023211,-81.114753,0.0,1670,26.596308186,12717.0,,0.0,0.047
2141500,Savannah College of Art and Design,Savannah,GA,32.072963,-81.093849,0.0,1656,20.956806673,55793.0,0.7027,0.067,0.055
159000,Savannah State University,Savannah,GA,32.024781,-81.063377,0.0,1561,20.596701164,16488.0,0.2918,0.185,0.139
159100,Shorter University,Rome,GA,34.257543,-85.196529,0.0,540,26.018572825,33682.0,0.5652,0.097,0.115
561700,South Georgia Technical College,Americus,GA,32.116663,-84.188321,0.0,562,23.968911917,11773.0,,0.0,
2285500,The Creative Circus,Atlanta,GA,33.813156,-84.361989,0.0,99,26.64673913,,,0.027,0.085
159400,Spelman College,Atlanta,GA,33.745279,-84.411527,0.0,512,19.419321686,51537.0,0.3934,0.075,0.05
155500,Thomas University,Thomasville,GA,30.815576,-83.963587,0.0,279,27.933085502,27324.0,0.4783,0.071,0.111
159600,Toccoa Falls College,Toccoa Falls,GA,34.593414,-83.357617,0.0,241,22.21010101,35684.0,0.6028,0.038,0.1
159700,Truett McConnell University,Cleveland,GA,34.596306,-83.748911,0.0,246,20.986636971,31175.0,0.9306,0.075,0.124
525600,Wiregrass Georgia Technical College,Valdosta,GA,30.889221,-83.35381,0.0,1205,26.475699558,9095.0,,0.0,0.135
159900,Valdosta State University,Valdosta,GA,30.847402,-83.289282,0.0,2300,22.320455561,20699.0,0.626,0.08,0.085
160000,Wesleyan College,Macon,GA,32.876037,-83.715417,0.0,133,22.501818182,33765.0,0.4787,0.037,0.062
160100,University of West Georgia,Carrollton,GA,33.573621,-85.097762,0.0,2834,21.510015408,22518.0,0.5819,0.082,0.092
160400,Young Harris College,Young Harris,GA,34.933523,-83.84587,0.0,352,19.80148423,41901.0,0.6345,0.035,0.085
160500,Chaminade University of Honolulu,Honolulu,HI,21.28995,-157.807851,0.0,539,24.24012474,36434.0,0.9769,0.059,0.065
161100,University of Hawaii at Hilo,Hilo,HI,19.701189,-155.080847,0.0,835,24.144832606,21860.0,0.7863,0.063,0.061
161000,University of Hawaii at Manoa,Honolulu,HI,21.298598,-157.818979,0.0,2650,22.499538319,23948.0,0.8352,0.038,0.044
2139500,Hawaii Institute of Hair Design,Honolulu,HI,21.31146,-157.861609,0.0,63,28.155844156,,,0.1,0.26
727900,Hawaii Pacific University,Honolulu,HI,21.310306,-157.859645,0.0,736,23.115279048,41216.0,0.7513,0.03,0.046
161200,Honolulu Community College,Honolulu,HI,21.321785,-157.87,0.0,775,25.315647482,12805.0,,0.117,0.19
161300,Kapiolani Community College,Honolulu,HI,21.27148,-157.800213,0.0,1209,24.432198811,11986.0,,0.108,0.138
161400,Kauai Community College,Lihue,HI,21.968887,-159.395883,0.0,269,25.225672878,15620.0,,0.185,0.181
454900,Leeward Community College,Pearl City,HI,21.39267,-157.983771,0.0,1338,25.240268456,9325.0,,0.125,0.14
161500,University of Hawaii Maui College,Kahului,HI,20.88956,-156.477252,0.0,770,26.32,15123.0,,0.204,0.23
3017800,Travel Institute of the Pacific,Honolulu,HI,21.299035,-157.84134,0.0,57,32.526315789,,,0.31,
2107800,University of Hawaii-West Oahu,Kapolei,HI,21.35531,-158.056403,0.0,675,27.66507177,15806.0,0.7531,0.047,0.068
1122000,Windward Community College,Kaneohe,HI,21.407051,-157.813307,0.0,484,25.92652124,15866.0,,0.123,0.177
2218000,Carrington College-Boise,Boise,ID,43.615295,-116.260675,0.0,731,28.407704655,,0.9565,0.085,0.134
2234500,Boise Bible College,Boise,ID,43.658651,-116.291321,0.0,50,22.786666667,24640.0,0.9231,0.045,0.037
161600,Boise State University,Boise,ID,43.604284,-116.203301,0.0,3299,23.650083195,19573.0,0.8075,0.094,0.064
1113300,College of Eastern Idaho,Idaho Falls,ID,43.486041,-111.985519,0.0,197,27.400890869,15762.0,,0.055,0.14
162000,Idaho State University,Pocatello,ID,42.863832,-112.432312,0.0,2052,23.464146748,19858.0,,0.132,0.079
162600,University of Idaho,Moscow,ID,46.727406,-117.014167,0.0,1796,21.458624128,20937.0,0.7725,0.068,0.059
161700,The College of Idaho,Caldwell,ID,43.652284,-116.677992,0.0,261,20.354570637,42730.0,0.492,0.056,0.064
162100,Lewis-Clark State College,Lewiston,ID,46.412199,-117.024875,0.0,890,25.071305348,15993.0,0.9989,0.08,0.108
987300,Aveda Institute-Twin Falls,Twin Falls,ID,42.593567,-114.461545,0.0,43,24.220779221,,,0.093,0.215
2275800,Mr Leon's School of Hair Design-Moscow,Moscow,ID,46.729532,-117.001162,0.0,35,27.098591549,,,0.107,0.225
162300,North Idaho College,Coeur d'Alene,ID,47.67569,-116.798905,0.0,1440,25.050561798,12224.0,,0.178,0.17
162400,Northwest Nazarene University,Nampa,ID,43.562411,-116.565783,0.0,400,24.604006163,38842.0,0.7094,0.031,0.026
2314000,Elevate Salon Institute-Chubbuck,Chubbuck,ID,42.919964,-112.464554,0.0,PrivacySuppressed,25.133333333,,,0.094,0.192
162500,Brigham Young University-Idaho,Rexburg,ID,43.818408,-111.782431,0.0,6212,23.942580232,12223.0,0.9717,0.023,0.034
161900,College of Southern Idaho,Twin Falls,ID,42.579837,-114.473901,0.0,1265,23.612836439,11806.0,,0.194,0.126
2068100,Adler University,Chicago,IL,41.882414,-87.629156,0.0,PrivacySuppressed,,,,0.007,0.029
162800,American Academy of Art,Chicago,IL,41.87742,-87.624788,0.0,101,20.006622517,39007.0,,0.052,0.076
2311300,American Islamic College,Chicago,IL,41.954969,-87.646898,0.0,,,,,,
175300,School of the Art Institute of Chicago,Chicago,IL,41.88105,-87.625758,0.0,414,21.148105626,63848.0,0.5855,0.069,0.057
163300,Augustana College,Rock Island,IL,41.502365,-90.55057,0.0,614,19.553406998,52923.0,0.6369,0.047,0.034
163400,Aurora University,Aurora,IL,41.753631,-88.349023,0.0,1121,23.373099954,34650.0,0.8116,0.048,0.048
2317302,Tricoci University of Beauty Culture-Urbana,Urbana,IL,40.117729,-88.205988,0.0,52,25.097938144,,,0.25,0.043
163600,Southwestern Illinois College,Belleville,IL,38.516406,-89.924466,0.0,2436,24.704372872,11113.0,,0.155,0.217
163700,Bethany Theological Seminary,Richmond,IN,39.826244,-84.910689,0.0,PrivacySuppressed,PrivacySuppressed,,,0.0,0.0
163800,Black Hawk College,Moline,IL,41.477283,-90.447799,0.0,1301,23.509424084,11202.0,,0.088,0.144
163900,Blackburn College,Carlinville,IL,39.287896,-89.870241,0.0,218,20.555555556,30605.0,0.5155,0.09,0.138
621400,Blessing Rieman College of Nursing and Health Sciences,Quincy,IL,39.949641,-91.357497,0.0,55,25.333333333,,,0.018,0.089
621402,Blessing Hospital School of Radiologic Technology,Quincy,IL,39.935084,-91.391542,0.0,55,25.333333333,,,0.018,0.089
164100,Bradley University,Peoria,IL,40.696896,-89.616786,0.0,873,20.055747126,46304.0,0.6681,0.024,0.027
3065300,Paul Mitchell the School-Bradley,Bourbonnais,IL,41.172891,-87.847099,0.0,171,24.567039106,,,0.065,0.08
3078400,Cameo Beauty Academy,Oak Lawn,IL,41.716051,-87.740894,0.0,74,25.123893805,,,0.032,0.068
2202600,Cannella School of Hair Design-Villa Park,Villa Park,IL,41.90417,-87.994628,0.0,18,26.875,,,0.0,
959500,Cannella School of Hair Design-Chicago,Chicago,IL,41.731381,-87.551622,0.0,48,25.463768116,,,0.169,0.218
2349500,Cannella School of Hair Design-Chicago,Chicago,IL,41.815763,-87.701198,0.0,49,27.935897436,,,0.0,
945918,Empire Beauty School-Hanover Park,Hanover Park,IL,41.977516,-88.135725,0.0,1087,26.165320409,,,0.073,0.152
1308800,Capri Beauty College,Oak Forest,IL,41.603863,-87.771567,0.0,79,23.671052632,,,0.017,0.01
726500,Carl Sandburg College,Galesburg,IL,40.98128,-90.408203,0.0,504,23.500497512,8536.0,,0.151,0.082
923200,Catholic Theological Union at Chicago,Chicago,IL,41.797895,-87.585989,0.0,PrivacySuppressed,PrivacySuppressed,,,0.041,0.025
2312300,La James International College-East Moline,East Moline,IL,41.490319,-90.449351,0.0,13,26.238095238,,,0.187,0.16
165700,Midwestern University-Downers Grove,Downers Grove,IL,41.828115,-87.998342,0.0,PrivacySuppressed,PrivacySuppressed,,,0.0,0.001
2155307,The Chicago School of Professional Psychology at Chicago,Chicago,IL,41.888293,-87.63379,0.0,29,31.729064039,,,0.031,0.043
169400,Chicago State University,Chicago,IL,41.718446,-87.609384,0.0,992,28.718628215,20357.0,0.3276,0.093,0.123
166100,Chicago Theological Seminary,Chicago,IL,41.785701,-87.591178,0.0,PrivacySuppressed,PrivacySuppressed,,,0.029,0.017
177400,University of Chicago,Chicago,IL,41.787994,-87.599539,0.0,513,20.008797654,75735.0,0.0726,0.012,0.015
165400,City Colleges of Chicago-Kennedy-King College,Chicago,IL,41.780253,-87.643425,0.0,1600,26.988064791,10758.0,,0.128,0.225
165000,City Colleges of Chicago-Malcolm X College,Chicago,IL,41.878092,-87.675321,0.0,2044,25.247821034,9333.0,,0.1,0.196
976700,City Colleges of Chicago-Olive-Harvey College,Chicago,IL,41.709997,-87.589249,0.0,904,25.964622642,10589.0,,0.0,0.223
164800,City Colleges of Chicago-Harry S Truman College,Chicago,IL,41.964502,-87.659107,0.0,1470,25.653581943,9588.0,,0.0,0.141
164900,City Colleges of Chicago-Richard J Daley College,Chicago,IL,41.755955,-87.723981,0.0,1244,22.789044289,8745.0,,0.046,0.159
165200,City Colleges of Chicago-Harold Washington College,Chicago,IL,41.886067,-87.626596,0.0,3110,22.633307573,9036.0,,0.118,0.191
165500,City Colleges of Chicago-Wilbur Wright College,Chicago,IL,41.958774,-87.787868,0.0,2379,23.316153363,8621.0,,0.125,0.151
166500,Columbia College Chicago,Chicago,IL,41.874261,-87.624667,0.0,2140,21.027710519,42413.0,0.8675,0.108,0.094
166600,Concordia University-Chicago,River Forest,IL,41.898696,-87.809482,0.0,486,22.408529742,40076.0,0.76,0.025,0.046
754900,Coyne College,Chicago,IL,41.882558,-87.627413,0.0,356,26.784615385,,,0.182,0.164
166900,Danville Area Community College,Danville,IL,40.127539,-87.587884,0.0,543,24.534246575,10821.0,,0.139,0.15
2317300,Tricoci University of Beauty Culture-Danville,Danville,IL,40.075809,-87.636314,0.0,52,25.097938144,,,0.25,0.043
167100,DePaul University,Chicago,IL,41.877618,-87.62724,0.0,3516,22.141913633,54439.0,0.6753,0.044,0.041
2150600,Cosmetology & Spa Academy,Crystal Lake,IL,42.24918,-88.294087,0.0,135,26.593939394,,,0.056,0.08
665600,College of DuPage,Glen Ellyn,IL,41.841577,-88.071635,0.0,4436,23.448447894,11687.0,,0.103,0.13
2168600,East-West University,Chicago,IL,41.871309,-87.624793,0.0,189,22.119266055,28640.0,,0.138,0.253
167400,Eastern Illinois University,Charleston,IL,39.479843,-88.175658,0.0,1692,21.899513776,23259.0,0.5531,0.051,0.072
167500,Elgin Community College,Elgin,IL,42.018066,-88.32194,0.0,1644,23.542286751,9110.0,,0.151,0.113
167600,Elmhurst College,Elmhurst,IL,41.897164,-87.945369,0.0,770,21.975236708,46130.0,0.6736,0.019,0.032
167800,Eureka College,Eureka,IL,40.71482,-89.269624,0.0,220,20.637279597,35575.0,0.5728,0.044,0.061
2584900,First Institute of Travel Inc.,Crystal Lake,IL,42.21926,-88.339468,0.0,189,26.082822086,,,0.056,0.096
2522800,Fox College,Bedford Park,IL,41.771488,-87.744728,0.0,277,24.844067797,19914.0,0.6916,0.059,0.06
168200,Garrett-Evangelical Theological Seminary,Evanston,IL,42.056221,-87.675497,0.0,PrivacySuppressed,,,,0.036,0.059
456000,Gem City College,Quincy,IL,39.926394,-91.404218,0.0,23,26.073170732,,,0.121,0.07
914500,Governors State University,University Park,IL,41.449103,-87.716441,0.0,1219,27.917609778,24307.0,0.3835,0.062,0.063
893800,Graham Hospital School of Nursing,Canton,IL,40.552962,-90.038776,0.0,26,26.941176471,,1.0,0.051,0.06
168400,Greenville University,Greenville,IL,38.894162,-89.40824,0.0,378,22.476109215,39165.0,0.4839,0.056,0.052
2261200,G Skin & Beauty Institute,Schaumburg,IL,42.061983,-88.083218,0.0,169,30.404040404,,,0.07,0.059
2332200,Hair Professionals Career College,Sycamore,IL,41.962221,-88.718145,0.0,29,24.333333333,,,0.02,0.029
2262100,Hair Professionals School of Cosmetology,Oswego,IL,41.682591,-88.364727,0.0,40,25.15,,,0.089,0.052
168500,Hebrew Theological College,Skokie,IL,42.010103,-87.760874,0.0,211,21.090909091,33344.0,0.9286,0.054,0.022
168100,Highland Community College,Freeport,IL,42.283344,-89.67342,0.0,499,23.66152019,10879.0,,0.16,0.187
165900,Rosalind Franklin University of Medicine and Science,North Chicago,IL,42.300069,-87.859632,0.0,PrivacySuppressed,27.03030303,,,0.002,0.003
177600,University of Illinois at Chicago,Chicago,IL,41.871837,-87.650503,0.0,4380,21.089593212,25260.0,0.7555,0.035,0.031
176700,Benedictine University,Lisle,IL,41.777569,-88.097307,0.0,1112,23.520921771,44385.0,0.6283,0.031,0.05
168900,Illinois College of Optometry,Chicago,IL,41.835447,-87.623016,0.0,,PrivacySuppressed,,,0.0,0.007
177500,University of Illinois at Urbana-Champaign,Champaign,IL,40.104718,-88.229114,0.0,4392,19.852831045,30082.0,0.6216,0.029,0.019
169600,Illinois Wesleyan University,Bloomington,IL,40.489901,-88.992014,0.0,327,19.448051948,59482.0,0.5855,0.033,0.025
675300,Illinois Central College,East Peoria,IL,40.707235,-89.52485,0.0,1723,23.522436947,13929.0,,0.197,0.15
168800,Illinois College,Jacksonville,IL,39.7313,-90.246171,0.0,259,19.840607211,42221.0,0.7593,0.037,0.082
174200,Olney Central College,Olney,IL,38.735913,-88.099589,0.0,295,24.692748092,7958.0,,0.115,0.107
169100,Illinois Institute of Technology,Chicago,IL,41.8313,-87.627321,0.0,419,21.882219706,60112.0,0.5818,0.02,0.024
169200,Illinois State University,Normal,IL,40.509403,-88.990058,0.0,4485,20.548777315,28929.0,0.8918,0.038,0.039
170500,Illinois Valley Community College,Oglesby,IL,41.30744,-89.100887,0.0,661,23.572197309,11082.0,,0.134,0.111
2573700,Institute for Clinical Social Work,Chicago,IL,41.876064,-87.627217,0.0,,,,,0.027,0.116
807600,John A Logan College,Carterville,IL,37.747453,-89.09021,0.0,957,23.801269841,11870.0,,0.152,0.181
169800,The John Marshall Law School,Chicago,IL,41.877966,-87.628567,0.0,PrivacySuppressed,PrivacySuppressed,,,0.014,0.014
1281300,John Wood Community College,Quincy,IL,39.913741,-91.335828,0.0,567,23.779912664,11885.0,,0.12,0.168
169900,Joliet Junior College,Joliet,IL,41.500535,-88.180985,0.0,2167,23.189117802,8374.0,,0.137,0.113
170000,Judson University,Elgin,IL,42.061754,-88.291336,0.0,337,26.304812834,40849.0,0.7101,0.05,0.053
769000,Kankakee Community College,Kankakee,IL,41.098178,-87.851047,0.0,817,24.209337349,11070.0,,0.113,0.152
170100,Kaskaskia College,Centralia,IL,38.562112,-89.191974,0.0,636,24.1144641,10839.0,,0.241,0.09
768400,Kishwaukee College,Malta,IL,41.938234,-88.880524,0.0,957,23.265743073,12741.0,,0.138,0.201
170400,Knox College,Galesburg,IL,40.943064,-90.373165,0.0,136,19.565464896,56451.0,0.7421,0.03,0.037
947500,Educators of Beauty College of Cosmetology-Peru,PERU,IL,41.354338,-89.118454,0.0,27,26.181818182,,,0.066,0.025
769400,College of Lake County,Grayslake,IL,42.354164,-88.012291,0.0,1723,23.363778055,8895.0,,0.116,0.105
